id,eventDate,startTime,isHome,result,opponent.id,opponent.imgUrl,opponent.name,season,school,schoolId,sport,sportId,school.shortname,school.score,opponent.score,result.margin,points.total
azSYt1cy3D2dRU8eX0squ,2016-01-21,19:15:00,True,57 - 37,p9WC33SPZQ1LGF11vGbOh,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2015-2016,Gaithersburg High School,kJdTe6T05rKsUeunHQrjl,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Gaithersburg,57,37,20,94
Ua8oG3CZcQWyxTggNXOYi,2016-01-30,12:00:00,True,50 - 34,a7sY_NheFxPYXNVbr2T0z,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/c95q6NXmA2mPi6T6tZo0z.jpg,Damascus High School,2015-2016,Gaithersburg High School,kJdTe6T05rKsUeunHQrjl,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Gaithersburg,50,34,16,84
y1wgyDEF_vo_fFlFnobdB,2016-02-08,19:15:00,False,50 - 22,SSXZqI0Hje1y4PPH3_ZOE,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2015-2016,Gaithersburg High School,kJdTe6T05rKsUeunHQrjl,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Gaithersburg,50,22,28,72
8LIJrhAnUOJwAdifkzsdS,2016-02-09,17:30:00,True,54 - 19,GAD-SzgXkACZ2HBYYzlbg,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/JWDFgbfufDRJXW8iogUGW.jpg,Watkins Mill High School,2015-2016,Gaithersburg High School,kJdTe6T05rKsUeunHQrjl,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Gaithersburg,54,19,35,73
klzqGdLd_Ibenuia1PF1U,2016-02-18,18:00:00,False,47 - 45,nD2aCGwX_fuQrDtowBc61,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/pYPcJnu0qLnj5RsDSYwrn.jpg,Wootton High School,2015-2016,Gaithersburg High School,kJdTe6T05rKsUeunHQrjl,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Gaithersburg,47,45,2,92
wvgMjzNK_ga1-Pa0vNMzU,2016-02-20,14:30:00,False,72 - 45,YJz22-6Ax8YZU3T3WRAKG,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2015-2016,Gaithersburg High School,kJdTe6T05rKsUeunHQrjl,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Gaithersburg,72,45,27,117
tt2d7yUf5HkPzIu_NJJjr,2016-02-22,18:00:00,True,58 - 49,Z0B-n7GQyqO_89frhzE4m,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/lBUno0UdkxerRLbmFsljo.jpg,Magruder High School,2015-2016,Gaithersburg High School,kJdTe6T05rKsUeunHQrjl,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Gaithersburg,58,49,9,107
C5GjZEP50ujpPzwTXSe1b,2016-02-27,16:00:00,True,52 - 37,NrA93m4-Xpgc6t2Da9M4R,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/pYPcJnu0qLnj5RsDSYwrn.jpg,Wootton High School,2015-2016,Gaithersburg High School,kJdTe6T05rKsUeunHQrjl,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Gaithersburg,52,37,15,89
oOanYp9iovvYo_Bh5C4Nz,2016-03-01,19:00:00,False,46 - 43,e7z-VWdmED-kV7sFFEA82,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qxKFezeGciSyMwLpUHUrA.jpg,John F. Kennedy High School,2015-2016,Gaithersburg High School,kJdTe6T05rKsUeunHQrjl,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Gaithersburg,46,43,3,89
jyjpYry2wzyd51aEXeIsl,2022-12-16,19:15:00,True,41 - 40,bqhu3JdHLujGKzfziyoAE,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2022-2023,Blake High School,IV3l2ju4b9EmMcQJLeN8B,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blake,41,40,1,81
YqXHVe4OlfJoAHR-QSOu-,2023-01-11,19:15:00,True,54 - 24,cI8B_KV8zUQ1gViJrXw6V,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2022-2023,Blake High School,IV3l2ju4b9EmMcQJLeN8B,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blake,54,24,30,78
hdMO_W3hggqJPo7pe6NVE,2023-01-13,18:00:00,False,34 - 30,iCguNBZkZO2S3KXNNelAJ,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2022-2023,Blake High School,IV3l2ju4b9EmMcQJLeN8B,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blake,34,30,4,64
VSYMBWO-1nY41LKuFgjAN,2019-12-06,19:15:00,True,60 - 32,p4WSabmClnaYeIcX7ghuk,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2019-2020,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,60,32,28,92
x5qAWNB4l9qJqd9VEKkzH,2019-12-18,19:15:00,True,60 - 11,Kh5ovPf_olBco_FZvrziW,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2019-2020,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,60,11,49,71
eAmFZPcuoKvVPYqFlDAfR,2019-12-20,19:15:00,True,47 - 43,hcbzcQXglf1mbTk3HF6FE,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/LFg6lZObaPlJbDe25an_O.jpg,Sherwood High School,2019-2020,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,47,43,4,90
1DuUonSRs6XLJzhQcVT5d,2020-01-03,19:15:00,False,60 - 43,eCQ7Wx57I2RZuf0x9MjEi,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/pYPcJnu0qLnj5RsDSYwrn.jpg,Wootton High School,2019-2020,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,60,43,17,103
YJwIAsbsF5YL-8geOUgjt,2020-01-10,19:15:00,True,71 - 41,PPukqWdr9vWn51DcEvMmN,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2019-2020,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,71,41,30,112
O0PHo0Ozx3dBlxUypRMo5,2020-01-13,19:15:00,False,60 - 18,7wDRnah3xWtXZzonR6Fmw,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/lBUno0UdkxerRLbmFsljo.jpg,Magruder High School,2019-2020,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,60,18,42,78
ZHC5BylUzpoadpvMklmjI,2020-01-17,19:15:00,False,59 - 40,0xQFlJzijSJUVEL-7GpFR,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2019-2020,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,59,40,19,99
ByjhREKAAEJd0Nd71DIKK,2020-02-05,19:15:00,False,65 - 44,r7ac_yEImcy_1g4H2m8ri,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2019-2020,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,65,44,21,109
oQduDInI25iPuSYwcAkKp,2020-02-11,19:15:00,False,55 - 46,jyuM1_SAurgBsSrTO77Lb,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/tsSjLI1pLVmm1hFJn581j.jpg,Gaithersburg High School,2019-2020,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,55,46,9,101
wMMkqYcVdofVvRaJp0MWO,2020-02-14,17:30:00,True,73 - 18,wRWoXpXIFhbabAiuDeQhE,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/JWDFgbfufDRJXW8iogUGW.jpg,Watkins Mill High School,2019-2020,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,73,18,55,91
ennw1eb-BNAiDMdZa-j1y,2020-02-18,17:30:00,True,65 - 50,cTpSsUn2MjBa1mNVYmltU,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/I6IrH66_6AV4VtSc4VVjm.jpg,Richard Montgomery High School,2019-2020,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,65,50,15,115
qRpRqB-6bs5sQY5RwYFb6,2020-02-21,17:30:00,False,50 - 45,yBj3kFJebU8IUxi1ToNWt,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/iBdWGEC8ooKMREXY_zTLa.jpg,Blair High School,2019-2020,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,50,45,5,95
MdhRg_eoZ7bbt4Bp3fyi3,2020-02-28,19:15:00,True,49 - 17,LYyvvjtEoDOH1F9rVDghY,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2019-2020,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,49,17,32,66
ytAoyta3Q41kE1gndpB24,2017-12-08,19:15:00,True,57 - 20,68tlZZU679329mTaxC37K,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2017-2018,Wheaton High School,mYmnpfdiX98GwNtFeBBdY,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wheaton,57,20,37,77
X7AAaXbRt4NvbIUPrlykR,2017-12-12,19:15:00,True,47 - 39,VWg9gvXK2RoMo4z9T504d,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2017-2018,Wheaton High School,mYmnpfdiX98GwNtFeBBdY,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wheaton,47,39,8,86
JhXYE0v7adpef-UTJBYmw,2017-12-15,19:15:00,True,27 - 24,_EnO-qbJOzs0tI2jdo76_,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qxKFezeGciSyMwLpUHUrA.jpg,John F. Kennedy High School,2017-2018,Wheaton High School,mYmnpfdiX98GwNtFeBBdY,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wheaton,27,24,3,51
GCeXxIkust-th9vVGTiwe,2017-12-18,19:15:00,False,50 - 41,goRBatNTbMebmYP2V-djd,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2017-2018,Wheaton High School,mYmnpfdiX98GwNtFeBBdY,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wheaton,50,41,9,91
1nAOfdrjGiwrevTn1Mb-m,2018-01-05,19:15:00,True,40 - 29,OoMtHmavMKqPtrrOJT7_Y,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2017-2018,Wheaton High School,mYmnpfdiX98GwNtFeBBdY,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wheaton,40,29,11,69
ZYBtPAEnI5-IdbdpOFzEa,2018-01-12,19:15:00,False,41 - 34,-xOh5B-2Aa2rkTJ7fJx-b,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2017-2018,Wheaton High School,mYmnpfdiX98GwNtFeBBdY,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wheaton,41,34,7,75
4mFDIJBUBL93HKAaikni4,2018-01-26,19:15:00,False,61 - 58,lDEBH26q6HFSob-GiH6og,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/pYPcJnu0qLnj5RsDSYwrn.jpg,Wootton High School,2017-2018,Wheaton High School,mYmnpfdiX98GwNtFeBBdY,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wheaton,61,58,3,119
u5yVrIkxPFucYOcwJ5ruc,2018-02-02,19:15:00,False,74 - 22,S1WyV5B-Mx5VcMRjZVGsM,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2017-2018,Wheaton High School,mYmnpfdiX98GwNtFeBBdY,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wheaton,74,22,52,96
N3HyXcR9Cen8SyTydou_f,2018-02-06,17:30:00,True,66 - 54,Ag5gbj9wdA48QGHuJsF-h,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2017-2018,Wheaton High School,mYmnpfdiX98GwNtFeBBdY,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wheaton,66,54,12,120
zPtXOBzHC4YkPUpB2GpNe,2018-02-13,17:30:00,False,61 - 36,l8accvrqPdGitneNX87bE,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/JWDFgbfufDRJXW8iogUGW.jpg,Watkins Mill High School,2017-2018,Wheaton High School,mYmnpfdiX98GwNtFeBBdY,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wheaton,61,36,25,97
sb50FpkuVvobVcoHbpNBv,2018-02-16,17:30:00,True,50 - 32,1XaHa3CwtMd-f1bFbxidU,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2017-2018,Wheaton High School,mYmnpfdiX98GwNtFeBBdY,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wheaton,50,32,18,82
CeB6CLN9IQjz2z37b_IJi,2023-12-19,19:15:00,False,49 - 42,hryScLsZWymZPDw8sJdBZ,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2023-2024,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,49,42,7,91
4p-cudS-6ngWb8hAMu9Ew,2024-01-05,19:15:00,True,73 - 31,5WlChXKv27JHvuDpGVQbq,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2023-2024,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,73,31,42,104
_1LOHpAaOCi70nhvjrlS3,2024-01-08,19:15:00,True,62 - 13,vYE_x8rMMnfOu6zdtkzFs,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2023-2024,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,62,13,49,75
AOXPXU9hoPM84wnVmwEkC,2024-01-26,19:15:00,True,43 - 28,6UGOoTtZGUDSxk8KxFDwh,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2023-2024,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,43,28,15,71
ILkeWrO77baEwhGLs5p9G,2024-01-29,19:15:00,False,31 - 25,q5ocEQ4fbF1EK5JxFYnfU,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2023-2024,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,31,25,6,56
eniL5aMU3PC6Crinq6maI,2024-02-05,17:30:00,True,42 - 31,JmnUo0GH_d5YQrltRoV54,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qxKFezeGciSyMwLpUHUrA.jpg,John F. Kennedy High School,2023-2024,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,42,31,11,73
XUJe8FT2sjo3lq0MeulX2,2024-02-09,17:30:00,False,51 - 36,YsvTJkmourFEWNCxYPkmA,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2023-2024,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,51,36,15,87
FX0cni6zKdnZNUspIXFLP,2024-02-13,17:30:00,False,51 - 19,k0bJYFdOLdBPbX4cUlpdS,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2023-2024,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,51,19,32,70
6j7AqeDRWCXWgXcz8g5yi,2024-02-16,17:30:00,True,56 - 47,NgnrTbe9SFh7TcITyne8S,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2023-2024,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,56,47,9,103
XDLtVqzUuWpTOSHHBMceT,2016-12-09,19:15:00,False,68 - 44,YImH4hdpp-UnUbahwOEIO,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/tsSjLI1pLVmm1hFJn581j.jpg,Gaithersburg High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,68,44,24,112
UAh0rGH99HNfoGW2-4BTl,2016-12-14,19:15:00,True,86 - 13,jALqkfy94-3WHhr3nNoVy,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/lBUno0UdkxerRLbmFsljo.jpg,Magruder High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,86,13,73,99
PUQR51mdH_sWWTR97bn-x,2016-12-16,19:15:00,False,71 - 17,NSzBDma5FV6UEwzQ4Vp5q,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,71,17,54,88
xMF0fFZKH0W0x2f50wAno,2016-12-19,19:15:00,True,66 - 37,sZAlPl-0OBCVVTuHniemM,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/iBdWGEC8ooKMREXY_zTLa.jpg,Blair High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,66,37,29,103
JS-PQtP1udTmg7lXiveRW,2016-12-21,17:30:00,False,55 - 28,S9Ck_J7dfAYniEW-fQ33g,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/P73s_NZdcw3wDGFbXb0e5.jpg,Bethesda-Chevy Chase High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,55,28,27,83
sCmIn0APbkQT15U3tZXSU,2017-01-06,17:30:00,True,65 - 42,soyDTQT-HxakXjdl4SmvG,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/4XoW9iLzv-UEnDRBm5yD7.jpg,Churchill High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,65,42,23,107
xci3QlIH1-vDnZE7M3-XW,2017-01-10,17:30:00,False,61 - 29,0zIWERYOhc0aWIECLidNW,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/I6IrH66_6AV4VtSc4VVjm.jpg,Richard Montgomery High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,61,29,32,90
kWauDGETWuB2v_ivzn4y7,2017-01-13,17:30:00,True,52 - 31,DtonEVPzINgg_bmQYuu4E,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/pYPcJnu0qLnj5RsDSYwrn.jpg,Wootton High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,52,31,21,83
zZ1Xivo61nr059rTqghcE,2017-01-17,19:15:00,False,96 - 9,IIOnR0MoxhF8QaujpYq8T,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,96,9,87,105
J3cE-0GsYsHhih1wa5IjG,2017-01-19,19:15:00,True,78 - 38,qzsu8OYzvTnWKanpcNW39,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/G0CyBYS0TM010wbA6doXQ.jpg,Walter Johnson High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,78,38,40,116
ozKhd6w-hbzh62N7C_LZR,2017-01-23,19:15:00,False,55 - 9,qRDo6-XWq-vYzC3CYelsQ,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,55,9,46,64
6-7gtNaBfh9CfVwbJhTdV,2017-01-25,19:15:00,True,70 - 35,U8AVGuT1jZqmFgYywGh9p,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,70,35,35,105
kr8pCOwfACMW_ydcx9g6E,2017-01-27,19:15:00,True,48 - 32,MWwbvm7H6VeGyjE7dsSoS,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/P73s_NZdcw3wDGFbXb0e5.jpg,Bethesda-Chevy Chase High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,48,32,16,80
Oa6FovQyuFBFPcqb4bZ0Q,2017-02-03,19:15:00,False,60 - 51,neWauDmjgkI5H9f-ldd8L,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/4XoW9iLzv-UEnDRBm5yD7.jpg,Churchill High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,60,51,9,111
4cCV9Di3l9rQtyzegZctl,2017-02-07,19:15:00,True,60 - 45,_Sg6D6Mglxty596Si7ipL,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/I6IrH66_6AV4VtSc4VVjm.jpg,Richard Montgomery High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,60,45,15,105
RkUa34dgNxd8S2AN46x70,2017-02-10,19:15:00,False,65 - 40,r5JumOR-ObdmLHK9RUkHf,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/pYPcJnu0qLnj5RsDSYwrn.jpg,Wootton High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,65,40,25,105
Ozc4O9mgTeK6A4AONkcla,2017-02-17,17:30:00,True,58 - 36,UIbpH1cJv40aA5MxNJftN,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/Qipwb9g0HJLPeIoLDbnfG.jpg,Paint Branch High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,58,36,22,94
a6cl4gwiQbtKJOe49U_5E,2017-02-27,18:00:00,True,60 - 44,nbuPd1TpBuIVJJ2bWdJkf,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/P73s_NZdcw3wDGFbXb0e5.jpg,Bethesda-Chevy Chase High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,60,44,16,104
qHuz31Fzf2QQ_6ZUzpuqp,2017-03-01,18:00:00,True,42 - 22,9QfikajzzFsrcrRSekjXD,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/I6IrH66_6AV4VtSc4VVjm.jpg,Richard Montgomery High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,42,22,20,64
umxc37LCo_2Mi9FKP5C-E,2017-03-04,13:00:00,True,69 - 46,bNuqDBShpe0wrYf6hPQ6e,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/tsSjLI1pLVmm1hFJn581j.jpg,Gaithersburg High School,2016-2017,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,69,46,23,115
Q5OHXcRLkC4eV4Cc8G-hl,2021-12-10,19:15:00,False,66 - 26,9N1lhGwVSBTkBM8eYB3-n,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2021-2022,John F. Kennedy High School,G3dj8z6dIZYW6M9-iYPPk,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,John F. Kennedy,66,26,40,92
